user_id,day,item_type,rank,song_name,artist_name,item_uri,popularity,simulated_feedback
user_study_participant_2,5,Recommended,6,like a star,laura fygi,simulated_uri:-8967375258292313488,3,0.0
user_study_participant_2,5,Recommended,7,it's a tuff life,pat benatar,simulated_uri:-7324895601823267666,0,0.0
user_study_participant_2,5,Recommended,8,but not like you,the platters,simulated_uri:-719809129544590367,0,0.0
user_study_participant_2,5,Recommended,9,oh gosh,donovan,simulated_uri:-3093311929399955299,0,0.0
user_study_participant_2,5,Recommended,10,card carryin' fool,randy travis,simulated_uri:-958893538667832321,1,0.0
user_study_participant_3,5,Listened,1,lavender coffin,lionel hampton,simulated_uri:6840377163780045222,79,
user_study_participant_3,5,Listened,2,эта музыка,st,simulated_uri:1205446044231761421,57,
user_study_participant_3,5,Listened,3,master sold my baby,black joe lewis & the honeybears,simulated_uri:5843014228945773573,54,
user_study_participant_3,5,Listened,4,blue orchids,glenn miller,simulated_uri:1532451286207887618,70,
user_study_participant_3,5,Listened,5,they can't take that away from me,sarah vaughan,simulated_uri:7673842568557043815,98,
user_study_participant_3,5,Listened,6,please come home,gary clark jr.,simulated_uri:4478387521187123608,40,
user_study_participant_3,5,Listened,7,naked,james arthur,simulated_uri:-847143800549622849,64,
user_study_participant_3,5,Listened,8,a sunny day,donovan,simulated_uri:-9040495003877082664,88,
user_study_participant_3,5,Listened,9,lifeless dead,mad season,simulated_uri:1090287577211548986,43,
user_study_participant_3,5,Listened,10,another day,galaxie 500,simulated_uri:-7826243927594064556,78,
user_study_participant_3,5,Recommended,1,budos theme,the budos band,simulated_uri:4181475695600555762,0,0.0
user_study_participant_3,5,Recommended,2,it’s all over but the shouting,jd mcpherson,simulated_uri:-6002888769683475844,0,1.0
user_study_participant_3,5,Recommended,3,blunts,nice & smooth,simulated_uri:5753323792035177626,1,0.0
user_study_participant_3,5,Recommended,4,in your eyes,kylie minogue,simulated_uri:5455377660233945879,2,0.0
user_study_participant_3,5,Recommended,5,close your eyes,dan + shay,simulated_uri:2998251953016231445,1,0.0
user_study_participant_3,5,Recommended,6,dimples,the allman brothers band,simulated_uri:5977616527819202515,0,0.0
user_study_participant_3,5,Recommended,7,summer day reflection song,donovan,simulated_uri:-3563953638083368678,0,0.0
user_study_participant_3,5,Recommended,8,original man,capleton,simulated_uri:-5082882233960878920,0,1.0
user_study_participant_3,5,Recommended,9,holdin' on to you,dolly parton,simulated_uri:-7813243068395747646,0,0.0
user_study_participant_3,5,Recommended,10,let me run into your lonely heart,eddie kendricks,simulated_uri:4026477830861290338,11,0.0
user_study_participant_4,5,Listened,1,angel,aretha franklin,simulated_uri:1284792147195066366,47,
user_study_participant_4,5,Listened,2,fingerprints,patsy cline,simulated_uri:9116674570325962200,52,
user_study_participant_4,5,Listened,3,pretty position,vybz kartel,simulated_uri:2020625079018977992,99,
user_study_participant_4,5,Listened,4,house of broken love,great white,simulated_uri:-3950875742248561058,48,
user_study_participant_4,5,Listened,5,all of me,willie nelson,simulated_uri:-8784950845080455151,86,
user_study_participant_4,5,Listened,6,scarborough fair,celtic woman,simulated_uri:7667338104134998919,39,
user_study_participant_4,5,Listened,7,for once in my life,dean martin,simulated_uri:-5524463393091060611,71,
user_study_participant_4,5,Listened,8,why don't you write me,simon & garfunkel,simulated_uri:7599766215998620989,78,
user_study_participant_4,5,Listened,9,break away,the beach boys,simulated_uri:-370010449902976463,51,
user_study_participant_4,5,Listened,10,who do you love,bo diddley,simulated_uri:-8854859490642509960,53,
user_study_participant_4,5,Recommended,1,lonely avenue,the animals,simulated_uri:4701863568232861652,1,0.0
user_study_participant_4,5,Recommended,2,ice ice baby,vanilla ice,simulated_uri:4991172781337516224,1,0.0
user_study_participant_4,5,Recommended,3,drowning on dry land/fish soup,manfred mann's earth band,simulated_uri:-6076795930814292736,0,0.0
user_study_participant_4,5,Recommended,4,teenage lament '74,alice cooper,simulated_uri:-5541773705212611389,0,0.0
user_study_participant_4,5,Recommended,5,i beg of you,the allman brothers band,simulated_uri:675883891608553768,0,0.0
user_study_participant_4,5,Recommended,6,all this time,onerepublic,simulated_uri:-2855947394630289119,0,0.0
user_study_participant_4,5,Recommended,7,echo's answer,broadcast,simulated_uri:-7809986537780048364,0,0.0
user_study_participant_4,5,Recommended,8,the old crossroads,ricky skaggs,simulated_uri:8593407197760658596,0,0.0
user_study_participant_4,5,Recommended,9,shooting the moon,ok go,simulated_uri:8501199021237234541,0,0.0
user_study_participant_4,5,Recommended,10,it's only right,wallows,simulated_uri:7058580303450379257,0,0.0
user_study_participant_5,5,Listened,1,the world it softly lulls,hiatus kaiyote,simulated_uri:2748538232144813102,47,
user_study_participant_5,5,Listened,2,breakin' all the rules,ozzy osbourne,simulated_uri:-2498428510746797256,53,
user_study_participant_5,5,Listened,3,rock to sleep,horace andy,simulated_uri:-3819372926808041228,49,
user_study_participant_5,5,Listened,4,car thief,beastie boys,simulated_uri:-4352882701171247043,61,
user_study_participant_5,5,Listened,5,american music,the blasters,simulated_uri:1737628055355194886,74,
user_study_participant_5,5,Listened,6,let you down,dave matthews band,simulated_uri:1891425062009803167,93,
user_study_participant_5,5,Listened,7,a fool never learns,andy williams,simulated_uri:2613381363111960090,29,
user_study_participant_5,5,Listened,8,it ain't easy bein' easy,janie fricke,simulated_uri:7341141365566754828,83,
user_study_participant_5,5,Listened,9,autumn leaves,willie nelson,simulated_uri:7498390422860816884,70,
user_study_participant_5,5,Listened,10,sand,nancy sinatra,simulated_uri:-4887870177899115818,40,
user_study_participant_5,5,Recommended,1,"hey, hey we're the gories",the gories,simulated_uri:1893276059022877328,1,0.0
user_study_participant_5,5,Recommended,2,feliz navidad,josé feliciano,simulated_uri:4815319542703183794,1,0.0
user_study_participant_5,5,Recommended,3,if i never get to heaven,dinah washington,simulated_uri:-8374909085718434868,1,0.0
user_study_participant_5,5,Recommended,4,i'll be your mirror,the velvet underground,simulated_uri:-4957919075180320417,0,0.0
user_study_participant_5,5,Recommended,5,it could be you (instead of him),johnny cash,simulated_uri:-6986960654358072659,2,1.0
user_study_participant_5,5,Recommended,6,fade out,rival sons,simulated_uri:1092650194534860966,0,0.0
user_study_participant_5,5,Recommended,7,from now on,lou rawls,simulated_uri:7823421758272183622,0,0.0
user_study_participant_5,5,Recommended,8,shots,imagine dragons,simulated_uri:-4833813732427038962,1,1.0
user_study_participant_5,5,Recommended,9,blue tarp blues,sonny landreth,simulated_uri:-8918405007966448803,0,0.0
user_study_participant_5,5,Recommended,10,songs from the wood,jethro tull,simulated_uri:-3904720745305908446,0,0.0
user_study_participant_6,5,Listened,1,true one,gene clark,simulated_uri:4233545265624699576,58,
user_study_participant_6,5,Listened,2,feeling good,demun jones,simulated_uri:-5361358573206351697,93,
user_study_participant_6,5,Listened,3,baby love,the supremes,simulated_uri:5468323083223385640,83,
user_study_participant_6,5,Listened,4,every time she whispers,michael franks,simulated_uri:-6327935175563305317,44,
user_study_participant_6,5,Listened,5,love is queen omega,zuco 103,simulated_uri:5391676443648906788,58,
user_study_participant_6,5,Listened,6,sick of it,skillet,simulated_uri:-2481420463205738828,94,
user_study_participant_6,5,Listened,7,the great pretender,sam cooke,simulated_uri:-4067487980968271819,76,
user_study_participant_6,5,Listened,8,mystery of life,nickodemus,simulated_uri:-6873346279838494205,64,
user_study_participant_6,5,Listened,9,everytime,bone thugs-n-harmony,simulated_uri:-5748476375338025501,74,
user_study_participant_6,5,Listened,10,payphone,maroon 5,simulated_uri:493580528046715755,63,
user_study_participant_6,5,Recommended,1,oh gosh,donovan,simulated_uri:-3093311929399955299,0,0.0
user_study_participant_6,5,Recommended,2,lizzy,melvins,simulated_uri:3841517848146205398,1,0.0
user_study_participant_6,5,Recommended,3,rock or bust,ac/dc,simulated_uri:1429832408453487465,0,0.0
user_study_participant_6,5,Recommended,4,glycerine,bush,simulated_uri:-7664256851680048027,0,0.0
user_study_participant_6,5,Recommended,5,la jaunda,chuck berry,simulated_uri:780606200803426212,1,0.0
user_study_participant_6,5,Recommended,6,the hardest walk,the jesus and mary chain,simulated_uri:1574009055304050039,12,0.0
user_study_participant_6,5,Recommended,7,my mirage,iron butterfly,simulated_uri:-1009331877994712286,0,0.0
user_study_participant_6,5,Recommended,8,maybe some day,john holt,simulated_uri:349172466756814671,2,0.0
user_study_participant_6,5,Recommended,9,mohair sam,slim harpo,simulated_uri:-4356439706027118064,0,0.0
user_study_participant_6,5,Recommended,10,welcome back home,the dramatics,simulated_uri:-4420726335034147558,46,0.0
user_study_participant_7,5,Listened,1,julia,the beatles,simulated_uri:7445064981126292117,63,
user_study_participant_7,5,Listened,2,lay down beside me,don williams,simulated_uri:-3086963218156301405,89,
user_study_participant_7,5,Listened,3,shooting star,hale,simulated_uri:4352439994421301370,99,
user_study_participant_7,5,Listened,4,creepin',grand funk railroad,simulated_uri:-6518214178793671497,55,
user_study_participant_7,5,Listened,5,shame on the night,dio,simulated_uri:2904080508782257953,18,
user_study_participant_7,5,Listened,6,a year ago,kenny g,simulated_uri:-4982395909419663082,68,
user_study_participant_7,5,Listened,7,slowburn,peter gabriel,simulated_uri:4369573810550501334,65,
user_study_participant_7,5,Listened,8,family tree,caylee hammack,simulated_uri:-5003726225601238795,68,
user_study_participant_7,5,Listened,9,don't you ever get tired of hurting me,ray price,simulated_uri:-4944806152550937950,70,
user_study_participant_7,5,Listened,10,you may see me,grace potter & the nocturnals,simulated_uri:2565077122342686799,98,
user_study_participant_7,5,Recommended,1,come alive,foo fighters,simulated_uri:-1855912435563874410,0,0.0
user_study_participant_7,5,Recommended,2,on the run,pink floyd,simulated_uri:-4891930012405421767,2,1.0
user_study_participant_7,5,Recommended,3,suffer,the smashing pumpkins,simulated_uri:-1471346487630557807,1,0.0
user_study_participant_7,5,Recommended,4,panic prone,chevelle,simulated_uri:-4735422865552584254,0,0.0
user_study_participant_7,5,Recommended,5,unleashed,killswitch engage,simulated_uri:580007438479778671,0,1.0
user_study_participant_7,5,Recommended,6,this painted world,silk rhodes,simulated_uri:6248082386964246496,23,1.0
user_study_participant_7,5,Recommended,7,it's a tuff life,pat benatar,simulated_uri:-7324895601823267666,0,0.0
user_study_participant_7,5,Recommended,8,coroner,lando chill,simulated_uri:-4503106146781407548,1,0.0
user_study_participant_7,5,Recommended,9,move for me,kaskade,simulated_uri:-1211796845359564391,2,0.0
user_study_participant_7,5,Recommended,10,mirror mirror,m2m,simulated_uri:7286702286224325976,1,0.0
user_study_participant_8,5,Listened,1,our lives are shaped by what we love,odyssey,simulated_uri:-5597851475426924485,83,
user_study_participant_8,5,Listened,2,no use in crying,the rolling stones,simulated_uri:5391883859848430360,82,
user_study_participant_8,5,Listened,3,a lil bit of,flofilz,simulated_uri:2255718632086467130,59,
user_study_participant_8,5,Listened,4,simple things,minnie riperton,simulated_uri:-2398385317717620657,37,
user_study_participant_8,5,Listened,5,alive & amplified,the mooney suzuki,simulated_uri:-1942034835113608828,97,
user_study_participant_8,5,Listened,6,last resort,papa roach,simulated_uri:2334467019502494887,82,
user_study_participant_8,5,Listened,7,heart of stone,the platters,simulated_uri:-2563838767878552618,47,
user_study_participant_8,5,Listened,8,chandra,keith jarrett,simulated_uri:-8389188465839752944,52,
user_study_participant_8,5,Listened,9,don't wanna lose you,gloria estefan,simulated_uri:8963508483858924457,68,
user_study_participant_8,5,Listened,10,love is strange,buddy holly,simulated_uri:9173872223252909494,79,
user_study_participant_8,5,Recommended,1,the love sermon,al green,simulated_uri:8505121118484385980,13,0.0
user_study_participant_8,5,Recommended,2,savane,ali farka touré,simulated_uri:-7940642214980385402,0,0.0
user_study_participant_8,5,Recommended,3,stuck on a wire out on a fence,the dear hunter,simulated_uri:-5044970265955193017,5,0.0
user_study_participant_8,5,Recommended,4,mr pharmacist,the fall,simulated_uri:-2392509669726047018,0,1.0
user_study_participant_8,5,Recommended,5,the pros and cons of breathing,fall out boy,simulated_uri:-7578860982707771992,0,0.0
user_study_participant_8,5,Recommended,6,do for the others,"crosby, stills & nash",simulated_uri:5091648275607144541,0,0.0
user_study_participant_8,5,Recommended,7,use your heart,swv,simulated_uri:-4831610292351828665,0,1.0
user_study_participant_8,5,Recommended,8,all we do,oh wonder,simulated_uri:-6905801072628614053,1,0.0
user_study_participant_8,5,Recommended,9,ring them bells,bob dylan,simulated_uri:8313868098392122500,0,0.0
user_study_participant_8,5,Recommended,10,hyper-ballad,björk,simulated_uri:1464174085478943978,0,0.0
user_study_participant_9,5,Listened,1,seattle party,chastity belt,simulated_uri:-8706742641616219817,45,
user_study_participant_9,5,Listened,2,bad religion,godsmack,simulated_uri:-1983973546784783713,42,
user_study_participant_9,5,Listened,3,fight to survive,israel vibration,simulated_uri:-2121144356818583623,63,
user_study_participant_9,5,Listened,4,what hurts the most,rascal flatts,simulated_uri:1316410564887026226,63,
user_study_participant_9,5,Listened,5,since you been gone,rainbow,simulated_uri:7511716020634760427,23,
user_study_participant_9,5,Listened,6,moonglow,benny goodman,simulated_uri:-2308141342860061308,43,
user_study_participant_9,5,Listened,7,i will start all over again,diamond rio,simulated_uri:1523634759627240818,19,
user_study_participant_9,5,Listened,8,thru' with the two step,robert plant,simulated_uri:62567143370397293,86,
user_study_participant_9,5,Listened,9,just to be loved,al jarreau,simulated_uri:9144181975141196672,40,
user_study_participant_9,5,Listened,10,heartaches,the marcels,simulated_uri:1521743085583325229,98,
user_study_participant_9,5,Recommended,1,mr pharmacist,the fall,simulated_uri:-2392509669726047018,0,0.0
user_study_participant_9,5,Recommended,2,come alive,foo fighters,simulated_uri:-1855912435563874410,0,0.0
user_study_participant_9,5,Recommended,3,astronaut's nightmare,nektar,simulated_uri:9091429263569221137,0,1.0
user_study_participant_9,5,Recommended,4,"best of me, part 2",mýa,simulated_uri:-2175615483947561894,0,0.0
user_study_participant_9,5,Recommended,5,i'll be your mirror,the velvet underground,simulated_uri:-4957919075180320417,0,0.0
user_study_participant_9,5,Recommended,6,heaven and hell,willie nelson,simulated_uri:-8737499468849829747,3,0.0
user_study_participant_9,5,Recommended,7,jah live,luciano,simulated_uri:-2850241858643908126,0,0.0
user_study_participant_9,5,Recommended,8,high hopes,pink floyd,simulated_uri:3362490809896740780,0,0.0
user_study_participant_9,5,Recommended,9,long dark road,the hollies,simulated_uri:5020746492825916347,0,0.0
user_study_participant_9,5,Recommended,10,a song for you,donny hathaway,simulated_uri:7972894495266097229,0,0.0
user_study_participant_10,5,Listened,1,i'm alive,céline dion,simulated_uri:-6469370515926049321,85,
user_study_participant_10,5,Listened,2,oh i apologize,the marvelettes,simulated_uri:-1205934041630326845,41,
user_study_participant_10,5,Listened,3,ain't it funny what a fool will do,george jones,simulated_uri:-4859897661569400279,41,
user_study_participant_10,5,Listened,4,i metal,slightly stoopid,simulated_uri:-3928407728377684605,82,
user_study_participant_10,5,Listened,5,ram on,paul mccartney,simulated_uri:-5904272914361385930,72,
user_study_participant_10,5,Listened,6,i want to make the world turn around,steve miller band,simulated_uri:-3984984176430993590,53,
user_study_participant_10,5,Listened,7,long walk,bad company,simulated_uri:6782781511873695379,57,
user_study_participant_10,5,Listened,8,save me,danielle nicole,simulated_uri:-4702250314317878233,96,
user_study_participant_10,5,Listened,9,to find a friend,tom petty,simulated_uri:-2723400753511823270,86,
user_study_participant_10,5,Listened,10,i killed robert johnson,the stone foxes,simulated_uri:-1655096509365835528,92,
user_study_participant_10,5,Recommended,1,state of attraction,paula abdul,simulated_uri:-5181362350000878521,3,0.0
user_study_participant_10,5,Recommended,2,"horses (with pnb rock, kodak black & a boogie wit da hoodie)",pnb rock,simulated_uri:9108161733985408841,0,0.0
user_study_participant_10,5,Recommended,3,i believe (in everything),jj grey & mofro,simulated_uri:474678131499391793,0,0.0
user_study_participant_10,5,Recommended,4,got you on my mind,jean shepard,simulated_uri:-6317013395011091579,0,0.0
user_study_participant_10,5,Recommended,5,mirage,jean-luc ponty,simulated_uri:606671644497577836,0,0.0
user_study_participant_10,5,Recommended,6,the feel good drag,anberlin,simulated_uri:-7631294408084837543,0,0.0
user_study_participant_10,5,Recommended,7,i go on,mc lyte,simulated_uri:2358311604262284998,0,0.0
user_study_participant_10,5,Recommended,8,walk in the night,jr. walker & the all stars,simulated_uri:4318849390672848027,0,1.0
user_study_participant_10,5,Recommended,9,falling to pieces,faith no more,simulated_uri:-6467483166606846697,0,0.0
user_study_participant_10,5,Recommended,10,"7 months, 39 days",hank williams iii,simulated_uri:-967187707605340740,0,0.0
user_study_participant_1,6,Listened,1,trompe le monde,pixies,simulated_uri:101246614651835371,75,
user_study_participant_1,6,Listened,2,too many broken hearts,jason donovan,simulated_uri:-4118316414967980709,57,
user_study_participant_1,6,Listened,3,buckle up or bow down,jawga boyz,simulated_uri:-9025252695433524117,96,
user_study_participant_1,6,Listened,4,how to fly,sticky fingers,simulated_uri:2491183904095847896,93,
user_study_participant_1,6,Listened,5,february seven,the avett brothers,simulated_uri:-3774594713096989156,92,
user_study_participant_1,6,Listened,6,traveling tune,gov't mule,simulated_uri:-3886007584792162420,99,
user_study_participant_1,6,Listened,7,nurse rozetta,alice cooper,simulated_uri:-9083872965669406745,60,
user_study_participant_1,6,Listened,8,kingdom rise kingdom fall,wailing souls,simulated_uri:-4716281704072404230,30,
user_study_participant_1,6,Listened,9,"the morning, you & love",george duke,simulated_uri:-7273970073376955416,67,
user_study_participant_1,6,Listened,10,reggae feeling,anthony johnson,simulated_uri:3497711117688379385,74,
user_study_participant_1,6,Recommended,1,no reason,sum 41,simulated_uri:-8662211233367083140,1,0.0
user_study_participant_1,6,Recommended,2,my fault,imagine dragons,simulated_uri:-8228788101119307678,0,0.0
user_study_participant_1,6,Recommended,3,girl,t. rex,simulated_uri:5268975708680846940,3,1.0
user_study_participant_1,6,Recommended,4,i love the life i live,mose allison,simulated_uri:2668993322101314323,2,1.0
user_study_participant_1,6,Recommended,5,overdrive,simplified,simulated_uri:4565024723637422614,0,0.0
user_study_participant_1,6,Recommended,6,book of saturday,king crimson,simulated_uri:5261634176898730719,0,0.0
user_study_participant_1,6,Recommended,7,the pros and cons of breathing,fall out boy,simulated_uri:-7578860982707771992,0,0.0
user_study_participant_1,6,Recommended,8,it's supposed to bubble,ugk,simulated_uri:-4828847110836166249,0,0.0
user_study_participant_1,6,Recommended,9,multiply the heartaches,george jones,simulated_uri:-8604424581471235300,5,1.0
user_study_participant_1,6,Recommended,10,the art of love,michael franks,simulated_uri:7473154610465588580,1,0.0
user_study_participant_2,6,Listened,1,voices of babylon,the outfield,simulated_uri:-5179684116664489769,27,
user_study_participant_2,6,Listened,2,letters have no arms,ray price,simulated_uri:4898116209302436789,83,
user_study_participant_2,6,Listened,3,i can't help myself,bonnie raitt,simulated_uri:1359808706275234516,61,
user_study_participant_2,6,Listened,4,first it giveth,queens of the stone age,simulated_uri:-6714757460662318772,51,
user_study_participant_2,6,Listened,5,got soul,robert randolph & the family band,simulated_uri:-5049769988191235301,43,
user_study_participant_2,6,Listened,6,tell me why,change,simulated_uri:5373043128540209703,81,
user_study_participant_2,6,Listened,7,axilla i,phish,simulated_uri:2924375885143820637,78,
user_study_participant_2,6,Listened,8,deep dark dungeon,j.j. cale,simulated_uri:-5228352595796476266,69,
user_study_participant_2,6,Listened,9,honeysuckle rose,count basie,simulated_uri:3187869937927152939,81,
user_study_participant_2,6,Listened,10,ferry cross the mersey,gerry & the pacemakers,simulated_uri:-1511926430949518292,85,
user_study_participant_2,6,Recommended,1,people make the world go round,walter beasley,simulated_uri:-7070247825830031481,0,1.0
user_study_participant_2,6,Recommended,2,the shelter of your arms,sammy davis jr.,simulated_uri:6070603077498748151,1,0.0
user_study_participant_2,6,Recommended,3,black capricorn day,jamiroquai,simulated_uri:-2139673295011638086,5,0.0
user_study_participant_2,6,Recommended,4,m,the cure,simulated_uri:1167531336831896425,1,0.0
user_study_participant_2,6,Recommended,5,i palindrome i,they might be giants,simulated_uri:-2776697613840960089,0,0.0
user_study_participant_2,6,Recommended,6,heresy,pantera,simulated_uri:7095126148687994655,0,0.0
user_study_participant_2,6,Recommended,7,down in a hole,ryan adams & the cardinals,simulated_uri:3958406635236422592,0,0.0
user_study_participant_2,6,Recommended,8,don't drink the piss,mad professor,simulated_uri:830090832268931081,2,0.0
user_study_participant_2,6,Recommended,9,black pride,kofi,simulated_uri:-2819592768092616038,1,0.0
user_study_participant_2,6,Recommended,10,and the story goes,brian simpson,simulated_uri:733178404795199788,1,0.0
user_study_participant_3,6,Listened,1,awakening,special efx,simulated_uri:8162796529734407525,62,
user_study_participant_3,6,Listened,2,roo,chance the rapper,simulated_uri:1315134365310519927,55,
user_study_participant_3,6,Listened,3,solitaire / unraveling,mushroomhead,simulated_uri:-1541710664738700896,74,
user_study_participant_3,6,Listened,4,it's only love,bryan adams,simulated_uri:8590470335634857594,43,
user_study_participant_3,6,Listened,5,hip hop based freestyle,lil b,simulated_uri:-2855066210790361123,84,
user_study_participant_3,6,Listened,6,midnight train to georgia,gladys knight & the pips,simulated_uri:-248538248446353456,56,
user_study_participant_3,6,Listened,7,here am i,johnnie ray,simulated_uri:-4676699299531292063,68,
user_study_participant_3,6,Listened,8,nowhere train,carlene carter,simulated_uri:1190831015064180874,64,
user_study_participant_3,6,Listened,9,planetary duality ii: a prophecies fruition,the faceless,simulated_uri:3086609501760425857,73,
user_study_participant_3,6,Listened,10,bally mena,harry belafonte,simulated_uri:5445748677136469965,73,
user_study_participant_3,6,Recommended,1,level up,popcaan,simulated_uri:-6364300932510618462,2,0.0
user_study_participant_3,6,Recommended,2,keepin' out of mischief now,louis armstrong,simulated_uri:-7509770297606074684,1,0.0
user_study_participant_3,6,Recommended,3,a maiden's prayer,ray price,simulated_uri:8497076986488668408,0,1.0
user_study_participant_3,6,Recommended,4,scribble on a clean surface,aceyalone,simulated_uri:-5336942901847450048,2,0.0
user_study_participant_3,6,Recommended,5,keep me,the black keys,simulated_uri:1146691884668887102,4,0.0
user_study_participant_3,6,Recommended,6,trains & boats & planes,the box tops,simulated_uri:-1252022120711534290,0,0.0
user_study_participant_3,6,Recommended,7,dedicate my song to you (dedicated to you),the jamaicans,simulated_uri:1451562740103485246,5,0.0
user_study_participant_3,6,Recommended,8,please come back home,carl smith,simulated_uri:568232382158644177,0,0.0
user_study_participant_3,6,Recommended,9,white trash (second generation),bad religion,simulated_uri:7309559556513939435,0,0.0
user_study_participant_3,6,Recommended,10,falling,julee cruise,simulated_uri:-1707951583428170671,0,0.0
user_study_participant_4,6,Listened,1,i can't fall in love without you,zara larsson,simulated_uri:-149215854476207808,69,
user_study_participant_4,6,Listened,2,transfixion,meshuggah,simulated_uri:-3717968687142848068,78,
user_study_participant_4,6,Listened,3,how's the world treating you,elvis presley,simulated_uri:4442739736664077811,41,
user_study_participant_4,6,Listened,4,friend of mine,the notorious b.i.g.,simulated_uri:5466336356037130656,71,
user_study_participant_4,6,Listened,5,what you gonna do?,north mississippi allstars,simulated_uri:-6531970890840336094,67,
user_study_participant_4,6,Listened,6,love in this club (feat. young jeezy),usher,simulated_uri:-264832116585509331,83,
user_study_participant_4,6,Listened,7,one way ticket,neil sedaka,simulated_uri:-6758607350370248860,69,
user_study_participant_4,6,Listened,8,no doubt,wendell b,simulated_uri:7481020742952142103,47,
user_study_participant_4,6,Listened,9,possession,sarah mclachlan,simulated_uri:-2191259783357241452,61,
user_study_participant_4,6,Listened,10,fontessa,the modern jazz quartet,simulated_uri:-5053819700793909492,49,
user_study_participant_4,6,Recommended,1,needed me,rihanna,simulated_uri:-701825935230306183,0,0.0
user_study_participant_4,6,Recommended,2,future,the hip abduction,simulated_uri:5438968326924620270,2,0.0
user_study_participant_4,6,Recommended,3,it came upon a midnight clear,ella fitzgerald,simulated_uri:1204770266169876575,0,0.0
user_study_participant_4,6,Recommended,4,glycerine,bush,simulated_uri:-7664256851680048027,0,0.0
user_study_participant_4,6,Recommended,5,one day at a time,sublime with rome,simulated_uri:8870383001233582954,2,0.0
user_study_participant_4,6,Recommended,6,in the wake of poseidon,king crimson,simulated_uri:637454833129599079,0,0.0
user_study_participant_4,6,Recommended,7,wall of death,richard & linda thompson,simulated_uri:6664112968999263472,0,0.0
user_study_participant_4,6,Recommended,8,holdin' on to you,dolly parton,simulated_uri:-7813243068395747646,0,0.0
user_study_participant_4,6,Recommended,9,two hands,king crimson,simulated_uri:-7169007891483435868,0,0.0
user_study_participant_4,6,Recommended,10,secretly,jimmie rodgers,simulated_uri:7521335470152418289,0,0.0
user_study_participant_5,6,Listened,1,carcass,siouxsie and the banshees,simulated_uri:-8269072527672619680,91,
user_study_participant_5,6,Listened,2,i gotta feeling,the black eyed peas,simulated_uri:3889415174323310883,16,
user_study_participant_5,6,Listened,3,cry for me baby,elmore james,simulated_uri:1871750935662154246,59,
user_study_participant_5,6,Listened,4,cool cool rain,ray bonneville,simulated_uri:8354787264231216432,61,
user_study_participant_5,6,Listened,5,god's not dead (like a lion),newsboys,simulated_uri:4543988827646050358,54,
user_study_participant_5,6,Listened,6,palace doctor,thee oh sees,simulated_uri:-7709321257927027864,86,
user_study_participant_5,6,Listened,7,jumpin' jack flash,johnny winter,simulated_uri:2770625741168960711,85,
user_study_participant_5,6,Listened,8,ray gun,badbadnotgood,simulated_uri:6820712433099731978,98,
user_study_participant_5,6,Listened,9,hit 'em up style (oops!) (feat. foxy brown),blu cantrell,simulated_uri:7001575001570290527,71,
user_study_participant_5,6,Listened,10,hanging on by a thread,the letter black,simulated_uri:-4539985382533034055,100,
user_study_participant_5,6,Recommended,1,i'm never gonna roam again,johnny cash,simulated_uri:1240009990853900496,1,0.0
user_study_participant_5,6,Recommended,2,still holding out for you,shedaisy,simulated_uri:5590257354617813554,0,0.0
user_study_participant_5,6,Recommended,3,all this time,onerepublic,simulated_uri:-2855947394630289119,0,0.0
user_study_participant_5,6,Recommended,4,douggie mayu's,dispatch,simulated_uri:-8662706015223066116,0,1.0
user_study_participant_5,6,Recommended,5,blue tarp blues,sonny landreth,simulated_uri:-8918405007966448803,0,0.0
user_study_participant_5,6,Recommended,6,good to me,eek-a-mouse,simulated_uri:-2037543119088098674,1,1.0
user_study_participant_5,6,Recommended,7,black history month,death from above 1979,simulated_uri:-3306494787436758412,0,0.0
user_study_participant_5,6,Recommended,8,lost inside your love,badfinger,simulated_uri:8782820527079275612,1,0.0
user_study_participant_5,6,Recommended,9,the devil don't sleep,brantley gilbert,simulated_uri:8953376155234954565,0,0.0
user_study_participant_5,6,Recommended,10,between the devil and me,alan jackson,simulated_uri:-7925659660543880671,0,0.0
user_study_participant_6,6,Listened,1,unchained melody,sam cooke,simulated_uri:-127623958422346295,69,
user_study_participant_6,6,Listened,2,partners in crime (feat. ash costello),set it off,simulated_uri:1298156090231284501,59,
user_study_participant_6,6,Listened,3,wicked lady,wicked lady,simulated_uri:-1959630253629940818,82,
user_study_participant_6,6,Listened,4,darn that dream,doris day,simulated_uri:-3707193602879353563,98,
user_study_participant_6,6,Listened,5,osteraker (san quentin),johnny cash,simulated_uri:7209094599875051493,94,
user_study_participant_6,6,Listened,6,hellzapoppin',louis armstrong,simulated_uri:-3729723523238355367,97,
user_study_participant_6,6,Listened,7,true believers,darius rucker,simulated_uri:-2621668481504150171,83,
user_study_participant_6,6,Listened,8,90 degrees,yazmin lacey,simulated_uri:-573146131217345218,65,
user_study_participant_6,6,Listened,9,pink steam,sonic youth,simulated_uri:4398249608512223431,97,
user_study_participant_6,6,Listened,10,tomorrow never comes,zac brown band,simulated_uri:8563066043787001863,77,
user_study_participant_6,6,Recommended,1,the jet,chubby checker,simulated_uri:6849118052692453886,0,1.0
user_study_participant_6,6,Recommended,2,thirteen,johnny cash,simulated_uri:-266990463142689051,0,0.0
user_study_participant_6,6,Recommended,3,i go on,mc lyte,simulated_uri:2358311604262284998,0,0.0
