user_id;day;item_type;rank;song_name;artist_name;popularity;                  feedback
user_study_participant_1;7;Listened;10;warning;ky-mani marley;73;
user_study_participant_1;7;Recommended;1;pick up the pieces;average white band;7;0,0
user_study_participant_1;7;Recommended;2;stella by starlight;joe pass;1;1,0
user_study_participant_1;7;Recommended;3;anodyne;uncle tupelo;0;0,0
user_study_participant_1;7;Recommended;4;use me;pepper;1;0,0
user_study_participant_1;7;Recommended;5;summer day reflection song;donovan;0;0,0
user_study_participant_1;7;Recommended;6;i can't help myself;eddie rabbitt;2;0,0
user_study_participant_1;7;Recommended;7;false flag dub;thievery corporation;2;1,0
user_study_participant_1;7;Recommended;8;brave man's death;j. roddy walston & the business;0;0,0
user_study_participant_1;7;Recommended;9;love is my religion;ziggy marley;7;0,0
user_study_participant_1;7;Recommended;10;falling;julee cruise;0;1,0
user_study_participant_2;7;Listened;1;when god made you;newsong;69;
user_study_participant_2;7;Listened;2;bad credit;ballyhoo!;69;
user_study_participant_2;7;Listened;3;shine;das efx;57;
user_study_participant_2;7;Listened;4;chaghaybou;tinariwen;76;
user_study_participant_2;7;Listened;5;kill dem;vybz kartel;69;
user_study_participant_2;7;Listened;6;ready to run;dixie chicks;52;
user_study_participant_2;7;Listened;7;walk away;donna summer;60;
user_study_participant_2;7;Listened;8;the summer wind;madeleine peyroux;67;
user_study_participant_2;7;Listened;9;someday;glass tiger;38;
user_study_participant_2;7;Listened;10;the wurlitzer prize;kacey musgraves;73;
user_study_participant_2;7;Recommended;1;ways to go;grouplove;0;0,0
user_study_participant_2;7;Recommended;2;if you're going through hell (before the devil even knows);rodney atkins;17;0,0
user_study_participant_2;7;Recommended;3;glycerine;bush;0;0,0
user_study_participant_2;7;Recommended;4;damaged goods;gang of four;0;0,0
user_study_participant_2;7;Recommended;5;don't change;inxs;1;1,0
user_study_participant_2;7;Recommended;6;the old crossroads;ricky skaggs;0;1,0
user_study_participant_2;7;Recommended;7;when company comes;the feelies;0;0,0
user_study_participant_2;7;Recommended;8;i believe;dolly parton;4;0,0
user_study_participant_2;7;Recommended;9;a prayer;madeleine peyroux;0;0,0
user_study_participant_2;7;Recommended;10;people make the world go round;walter beasley;0;1,0
user_study_participant_3;7;Listened;1;brazil;les paul;98;
user_study_participant_3;7;Listened;2;(this ain't) no thinkin' thing;trace adkins;71;
user_study_participant_3;7;Listened;3;wasted days and wasted nights;texas tornados;48;
user_study_participant_3;7;Listened;4;road angel;the doobie brothers;68;
user_study_participant_3;7;Listened;5;i.o.u.;the replacements;47;
user_study_participant_3;7;Listened;6;hold on;korn;97;
user_study_participant_3;7;Listened;7;my love;wings;64;
user_study_participant_3;7;Listened;8;boogie woogie woman;b.b. king;83;
user_study_participant_3;7;Listened;9;war;frankie goes to hollywood;94;
user_study_participant_3;7;Listened;10;little cabin home on the hill;ricky skaggs;94;
user_study_participant_3;7;Recommended;1;she's thunderstorms;arctic monkeys;0;0,0
user_study_participant_3;7;Recommended;2;so in love;orchestral manoeuvres in the dark;1;0,0
user_study_participant_3;7;Recommended;3;jah live;luciano;0;0,0
user_study_participant_3;7;Recommended;4;another's lifetime;steppenwolf;0;0,0
user_study_participant_3;7;Recommended;5;breakin' away;al jarreau;5;0,0
user_study_participant_3;7;Recommended;6;wam;a$ap ferg;0;0,0
user_study_participant_3;7;Recommended;7;outlaw;mission of burma;9;0,0
user_study_participant_3;7;Recommended;8;black rooster;the kills;0;0,0
user_study_participant_3;7;Recommended;9;somebody should leave;reba mcentire;0;0,0
user_study_participant_3;7;Recommended;10;voices carry;'til tuesday;1;0,0
user_study_participant_4;7;Listened;1;lay awake;passafire;56;
user_study_participant_4;7;Listened;2;show me the way to get out of this world ('cause that's where everything is);peggy lee;56;
user_study_participant_4;7;Listened;3;the blackboard of my heart;hank thompson;62;
user_study_participant_4;7;Listened;4;hallowed be thy name;iron maiden;91;
user_study_participant_4;7;Listened;5;chase dem;stephen marley;94;
user_study_participant_4;7;Listened;6;i just threw out the love of my dreams;weezer;87;
user_study_participant_4;7;Listened;7;nobody's watching;jazz cartier;70;
user_study_participant_4;7;Listened;8;zero;the smashing pumpkins;98;
user_study_participant_4;7;Listened;9;but beautiful;joe pass;55;
user_study_participant_4;7;Listened;10;just for a thrill;the ink spots;37;
user_study_participant_4;7;Recommended;1;please be patient with me;wilco;0;0,0
user_study_participant_4;7;Recommended;2;cattle call;leann rimes;3;0,0
user_study_participant_4;7;Recommended;3;where do i go to throw a picture away;jim reeves;1;0,0
user_study_participant_4;7;Recommended;4;without you;harry nilsson;5;0,0
user_study_participant_4;7;Recommended;5;funny how time slips away;willie nelson;2;0,0
user_study_participant_4;7;Recommended;6;needed me;rihanna;0;0,0
user_study_participant_4;7;Recommended;7;reptile;nine inch nails;8;0,0
user_study_participant_4;7;Recommended;8;when somebody loves you;restless heart;25;1,0
user_study_participant_4;7;Recommended;9;cry, cry, cry;connie smith;0;0,0
user_study_participant_4;7;Recommended;10;holdin' on to you;dolly parton;0;0,0
user_study_participant_5;7;Listened;1;i hip hop;thundamentals;56;
user_study_participant_5;7;Listened;2;tender boy;dirty heads;74;
user_study_participant_5;7;Listened;3;stand by me;ry cooder;39;
user_study_participant_5;7;Listened;4;lay, lady, lay;bob dylan;64;
user_study_participant_5;7;Listened;5;simple man;gov't mule;69;
user_study_participant_5;7;Listened;6;crank it up;colt ford;29;
user_study_participant_5;7;Listened;7;throw away your television;red hot chili peppers;56;
user_study_participant_5;7;Listened;8;stuntastic;big tymers;74;
user_study_participant_5;7;Listened;9;broken;cross canadian ragweed;80;
user_study_participant_5;7;Listened;10;out of the night;jaco pastorius;84;
user_study_participant_5;7;Recommended;1;shut me up;mindless self indulgence;0;1,0
user_study_participant_5;7;Recommended;2;johnny's got a gun;dead moon;0;0,0
user_study_participant_5;7;Recommended;3;always;blink-182;1;0,0
user_study_participant_5;7;Recommended;4;mama roux;dr. john;23;0,0
user_study_participant_5;7;Recommended;5;cold morning light;todd rundgren;0;1,0
user_study_participant_5;7;Recommended;6;without a trace;soul asylum;0;0,0
user_study_participant_5;7;Recommended;7;5,45;gang of four;0;0,0
user_study_participant_5;7;Recommended;8;loaded dice & buried money;tyler bryant & the shakedown;2;1,0
user_study_participant_5;7;Recommended;9;it's so hard to wait;buffalo springfield;2;0,0
user_study_participant_5;7;Recommended;10;suit & tie;rorystonelove;2;0,0
user_study_participant_6;7;Listened;1;thirty summers;cowboy junkies;86;
user_study_participant_6;7;Listened;2;easy living;billie holiday;97;
user_study_participant_6;7;Listened;3;sinner saved by grace;gaither vocal band;85;
user_study_participant_6;7;Listened;4;two story house;tammy wynette;44;
user_study_participant_6;7;Listened;5;fight till you die;pennywise;44;
user_study_participant_6;7;Listened;6;never ending story;limahl;70;
user_study_participant_6;7;Listened;7;words;bee gees;91;
user_study_participant_6;7;Listened;8;dead man's gun;thee oh sees;69;
user_study_participant_6;7;Listened;9;elderly woman behind the counter in a small town (remastered);pearl jam;80;
user_study_participant_6;7;Listened;10;margaritaville (with jimmy buffett);alan jackson;82;
user_study_participant_6;7;Recommended;1;can't find my way home;eric clapton;1;0,0
user_study_participant_6;7;Recommended;2;caroline, no;the beach boys;0;1,0
user_study_participant_6;7;Recommended;3;coming around again;carly simon;2;0,0
user_study_participant_6;7;Recommended;4;til a tear becomes a rose (feat. fiona prine);john prine;0;0,0
user_study_participant_6;7;Recommended;5;miles out;john mclaughlin;0;0,0
user_study_participant_6;7;Recommended;6;without a trace;soul asylum;0;0,0
user_study_participant_6;7;Recommended;7;right where it belongs;nine inch nails;1;0,0
user_study_participant_6;7;Recommended;8;monstrocity;meshuggah;1;0,0
user_study_participant_6;7;Recommended;9;june;rjd2;0;0,0
user_study_participant_6;7;Recommended;10;fear inoculum;tool;0;0,0
user_study_participant_7;7;Listened;1;the ballad of chicken soup;carole king;100;
user_study_participant_7;7;Listened;2;war and pain;voivod;95;
user_study_participant_7;7;Listened;3;bouquet of roses;eddy arnold;88;
user_study_participant_7;7;Listened;4;hello, darlin';charlie rich;57;
user_study_participant_7;7;Listened;5;friends;cymande;67;
user_study_participant_7;7;Listened;6;bussin juggs;gucci mane;84;
user_study_participant_7;7;Listened;7;get down (remix) [feat. q-tip];craig mack;49;
user_study_participant_7;7;Listened;8;perth;bon iver;44;
user_study_participant_7;7;Listened;9;get this stranger out of me;lefty frizzell;80;
user_study_participant_7;7;Listened;10;all the things you are;paul desmond;18;
user_study_participant_7;7;Recommended;1;when company comes;the feelies;0;0,0
user_study_participant_7;7;Recommended;2;black is black;jungle brothers;0;0,0
user_study_participant_7;7;Recommended;3;thanks a lot;hank williams, jr.;0;0,0
user_study_participant_7;7;Recommended;4;life by the drop;doyle bramhall;0;0,0
user_study_participant_7;7;Recommended;5;the greatest hurt;jackie wilson;1;0,0
user_study_participant_7;7;Recommended;6;check it out;lighter shade of brown;1;0,0
user_study_participant_7;7;Recommended;7;gold watch and chain;emmylou harris;0;0,0
user_study_participant_7;7;Recommended;8;it's a tuff life;pat benatar;0;0,0
user_study_participant_7;7;Recommended;9;girl next door;long beach shortbus;0;0,0
user_study_participant_7;7;Recommended;10;madman's honey;wire;0;0,0
user_study_participant_8;7;Listened;1;distant sun;crowded house;75;
user_study_participant_8;7;Listened;2;don't wanna wait for tomorrow;kings and comrades;75;
user_study_participant_8;7;Listened;3;until the day i die;story of the year;93;
user_study_participant_8;7;Listened;4;i remember when;new kids on the block;55;
user_study_participant_8;7;Listened;5;40 versions;wire;93;
user_study_participant_8;7;Listened;6;you're always pulling me down;ub40;10;
user_study_participant_8;7;Listened;7;in your arms;elvis presley;72;
user_study_participant_8;7;Listened;8;just out of reach;jim reeves;54;
user_study_participant_8;7;Listened;9;love me tomorrow;chicago;61;
user_study_participant_8;7;Listened;10;all of me;ella fitzgerald;62;
user_study_participant_8;7;Recommended;1;speak your heart;lizz wright;1;0,0
user_study_participant_8;7;Recommended;2;night time is the right time;the sonics;0;0,0
user_study_participant_8;7;Recommended;3;come alive;foo fighters;0;0,0
user_study_participant_8;7;Recommended;4;shady grove;taj mahal;0;0,0
user_study_participant_8;7;Recommended;5;over the rainbow;melody gardot;0;0,0
user_study_participant_8;7;Recommended;6;cascade;siouxsie and the banshees;0;0,0
user_study_participant_8;7;Recommended;7;i get along without you very well (except sometimes);chet baker;2;0,0
user_study_participant_8;7;Recommended;8;walking alone;green day;0;0,0
user_study_participant_8;7;Recommended;9;when they ring the golden bell;sister rosetta tharpe;0;0,0
user_study_participant_8;7;Recommended;10;walk away renée;jimmy lafave;0;0,0
user_study_participant_9;7;Listened;1;drink you away;david fanning;52;
user_study_participant_9;7;Listened;2;here comes the feeling;asia;6;
user_study_participant_9;7;Listened;3;senza fine;dean martin;99;
user_study_participant_9;7;Listened;4;there's a small hotel;bill charlap trio;39;
user_study_participant_9;7;Listened;5;we'll burn the sky;scorpions;71;
user_study_participant_9;7;Listened;6;love don't mean a thing;deep purple;50;
user_study_participant_9;7;Listened;7;tonight's the night;herbie hancock;96;
user_study_participant_9;7;Listened;8;lay lady lay (feat. anthony hamilton & robert randolph);buddy guy;69;
user_study_participant_9;7;Listened;9;that's not love;keb' mo';57;
user_study_participant_9;7;Listened;10;ballad of peter pumpkinhead;xtc;66;
user_study_participant_9;7;Recommended;1;use your heart;swv;0;0,0
user_study_participant_9;7;Recommended;2;stay with me;faces;0;0,0
user_study_participant_9;7;Recommended;3;can't find my way home;eric clapton;1;0,0
user_study_participant_9;7;Recommended;4;she makes me feel so good;lyle lovett;0;0,0
user_study_participant_9;7;Recommended;5;what's yours is mine;the raconteurs;0;0,0
user_study_participant_9;7;Recommended;6;too darn hot;ella fitzgerald;1;0,0
user_study_participant_9;7;Recommended;7;how many tears;bobby vee;3;0,0
user_study_participant_9;7;Recommended;8;it's supposed to bubble;ugk;0;0,0
user_study_participant_9;7;Recommended;9;promise is a comfort;gregory isaacs;0;0,0
user_study_participant_9;7;Recommended;10;combustion;meshuggah;11;0,0
user_study_participant_10;7;Listened;1;hummingbirds;love;100;
user_study_participant_10;7;Listened;2;goodnight elisabeth;counting crows;62;
user_study_participant_10;7;Listened;3;body move;yellowman;67;
user_study_participant_10;7;Listened;4;american nightmare;misfits;66;
user_study_participant_10;7;Listened;5;if i can't change your mind;sugar;63;
user_study_participant_10;7;Listened;6;le chal ri nindiya le chal hamen;lata mangeshkar;49;
user_study_participant_10;7;Listened;7;it don't mean a thing (if it ain't got that swing);tony bennett;86;
user_study_participant_10;7;Listened;8;can't remember to forget you (feat. rihanna);shakira;96;
user_study_participant_10;7;Listened;9;supah;r.a. the rugged man;80;
user_study_participant_10;7;Listened;10;half the man;clint black;68;
user_study_participant_10;7;Recommended;1;replica;fear factory;0;0,0
user_study_participant_10;7;Recommended;2;happiness in slavery;nine inch nails;0;0,0
user_study_participant_10;7;Recommended;3;love;john lennon;0;0,0
user_study_participant_10;7;Recommended;4;my first night alone without you;bonnie raitt;0;0,0
user_study_participant_10;7;Recommended;5;a prayer;madeleine peyroux;0;0,0
user_study_participant_10;7;Recommended;6;stay;frankie valli & the four seasons;8;0,0
user_study_participant_10;7;Recommended;7;as the years go passing by;the jeff healey band;6;0,0
user_study_participant_10;7;Recommended;8;like a star;laura fygi;3;0,0
user_study_participant_10;7;Recommended;9;spring affair;donna summer;0;0,0
user_study_participant_10;7;Recommended;10;he tells me he loves me;the delmonas;0;0,0
